movie_id,release_year,original_language,runtime,vote_average,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,production_company1,production_company2,production_company3,production_company4,production_company5,production_company6,production_company7,production_company8,production_company9,production_company10,production_company11,production_company12,production_company13,production_company14,production_company15,production_company16,production_company17,production_company18,production_company19,production_company20,production_company21,production_company22,production_company23,production_company24,production_company25,production_company26,production_country1,production_country2,production_country3,production_country4,production_country5,production_country6,production_country7,production_country8,production_country9,production_country10,production_country11,production_country12,spoken_language1,spoken_language2,spoken_language3,spoken_language4,spoken_language5,spoken_language6
1864,1998,7,91.0,5.9,5,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1865,1998,7,105.0,6.2,7,15,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,11,0,0,0
1867,1998,7,83.0,3.3,1,2,0,0,0,0,0,0,1854,496,607,394,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1869,1998,7,88.0,5.2,1,2,22,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,31,53,54,0,0,0,0,0,0,0,6,0,0,0,0,0
1870,1998,7,97.0,10.0,5,8,9,0,0,0,0,0,757,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1872,1995,7,81.0,0.0,8,18,21,0,0,0,0,0,1363,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1874,1997,7,109.0,5.2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1875,1997,7,96.0,5.6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1876,1998,7,120.0,5.9,1,8,18,19,22,0,0,0,1314,528,1925,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1877,1998,7,98.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,1998,7,84.0,5.5,5,18,0,0,0,0,0,0,1221,1217,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1880,1997,7,101.0,7.3,8,0,0,0,0,0,0,0,1738,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1881,1998,7,86.0,6.9,2,3,4,8,9,10,18,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1882,1998,7,139.0,5.3,1,19,20,22,0,0,0,0,1781,335,1764,852,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,44,22,7,0
1883,1998,7,108.0,6.3,5,8,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1884,1998,7,118.0,7.2,2,5,8,0,0,0,0,0,1828,1648,1453,599,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1886,1998,7,93.0,5.4,1,5,0,0,0,0,0,0,500,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1887,1998,7,90.0,5.5,1,2,5,24,0,0,0,0,494,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1888,1998,7,114.0,5.8,5,8,18,0,0,0,0,0,1801,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1889,1997,17,96.0,6.6,6,8,22,0,0,0,0,0,1251,1249,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,0,0
1890,1997,7,99.0,7.4,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1893,1996,6,109.0,6.5,8,0,0,0,0,0,0,0,1486,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1894,1998,7,98.0,5.6,1,2,5,18,0,0,0,0,314,1477,1255,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,5,41,0,0,0
1895,1998,7,100.0,6.1,5,8,18,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1896,1998,7,108.0,5.9,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1897,1998,7,101.0,6.3,8,18,0,0,0,0,0,0,1265,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1899,1998,7,91.0,5.8,2,8,0,0,0,0,0,0,629,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1901,1997,7,82.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,1996,7,90.0,6.1,5,8,18,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1903,1997,7,92.0,0.0,1,5,18,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1904,1997,7,137.0,6.9,5,8,0,0,0,0,0,0,1553,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1906,1997,7,105.0,6.1,5,18,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1907,1998,7,88.0,7.6,2,3,4,9,0,0,0,0,1876,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0
1908,1998,7,102.0,7.0,6,8,22,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1910,1997,7,97.0,6.5,1,5,6,0,0,0,0,0,1553,273,248,1780,1409,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1911,1998,7,85.0,5.4,5,9,10,0,0,0,0,0,1801,928,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1912,1998,7,123.0,6.5,1,5,6,18,0,0,0,0,1828,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1913,1975,7,115.0,7.1,8,17,22,0,0,0,0,0,1698,1125,1345,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
1914,1998,7,89.0,6.7,5,8,0,0,0,0,0,0,1165,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1915,1997,18,95.0,6.0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0
1917,1998,7,151.0,6.5,1,2,19,20,22,0,0,0,912,1773,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0
1918,1998,7,127.0,6.3,1,2,5,6,8,22,0,0,1562,516,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,43,45,0,0,0
1919,1998,7,89.0,5.1,4,5,8,9,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1920,1998,7,110.0,6.2,1,2,3,4,5,10,20,23,1828,77,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,15,7,0,0
1921,1998,7,84.0,7.1,8,17,19,22,0,0,0,0,1796,1391,777,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1922,1998,7,112.0,8.3,8,0,0,0,0,0,0,0,383,530,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1923,1998,7,119.0,6.5,5,18,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1924,1958,7,79.0,4.4,14,19,20,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1925,1927,7,141.0,7.0,1,8,18,23,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1927,1930,7,133.0,7.5,8,23,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,5,13,0,0
1928,1931,7,123.0,5.1,8,24,0,0,0,0,0,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
1929,1932,7,112.0,6.5,8,18,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1930,1933,7,110.0,4.6,8,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1931,1935,7,132.0,7.1,2,8,13,18,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0
1934,1938,7,126.0,7.2,5,18,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0
1935,1941,7,118.0,6.9,8,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
1936,1942,7,134.0,6.7,8,18,23,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
1937,1944,7,130.0,6.9,5,8,15,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1940,1947,7,118.0,6.8,8,18,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1941,1948,7,242.0,7.3,8,0,0,0,0,0,0,0,322,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1942,1949,7,109.0,6.3,8,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1944,1953,7,118.0,7.2,8,18,23,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1945,1954,7,108.0,8.0,6,8,0,0,0,0,0,0,407,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1946,1955,7,90.0,7.2,8,18,0,0,0,0,0,0,1820,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1947,1961,7,152.0,7.0,6,8,15,16,18,0,0,0,1820,1539,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1948,1963,7,128.0,6.1,2,5,13,18,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1950,1967,7,109.0,7.5,6,8,17,22,0,0,0,0,1820,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1951,1968,7,153.0,7.0,8,9,15,16,0,0,0,0,408,1887,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1952,1969,7,113.0,7.4,8,0,0,0,0,0,0,0,1820,641,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0
1954,1976,7,119.0,7.5,1,8,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1956,1980,7,124.0,7.4,8,0,0,0,0,0,0,0,1314,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1957,1981,7,123.0,6.9,8,13,0,0,0,0,0,0,1801,1882,568,1726,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
1958,1983,7,132.0,6.9,5,8,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1959,1985,7,161.0,7.0,8,18,0,0,0,0,0,0,1828,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0
1961,1988,7,133.0,7.6,8,0,0,0,0,0,0,0,1820,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0
1962,1989,7,99.0,7.0,5,8,0,0,0,0,0,0,1742,1084,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,15,20,0,0,0
1963,1969,7,85.0,7.0,5,6,0,0,0,0,0,0,1301,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1964,1971,7,114.0,6.5,8,17,0,0,0,0,0,0,753,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1965,1984,7,92.0,6.7,5,6,19,20,22,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1966,1990,7,98.0,7.0,5,8,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1967,1986,7,101.0,7.1,2,4,9,10,0,0,0,0,1047,1781,918,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1973,1991,7,89.0,5.1,5,14,22,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1974,1980,7,95.0,6.4,14,0,0,0,0,0,0,0,1314,703,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1975,1981,7,87.0,6.0,14,22,0,0,0,0,0,0,1314,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1977,1984,7,91.0,5.9,14,22,0,0,0,0,0,0,1314,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
1979,1986,7,86.0,5.7,14,17,22,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1980,1988,7,88.0,5.3,14,22,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1981,1989,7,100.0,4.8,14,22,0,0,0,0,0,0,1314,1528,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1982,1978,7,91.0,7.4,14,22,0,0,0,0,0,0,416,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1983,1981,7,92.0,6.4,14,22,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1984,1983,7,98.0,5.0,14,17,20,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1985,1988,7,88.0,5.9,14,22,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1986,1989,7,96.0,5.3,14,22,0,0,0,0,0,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1987,1980,7,92.0,6.0,14,17,22,0,0,0,0,0,751,1567,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1988,1987,7,97.0,6.0,14,0,0,0,0,0,0,0,1567,58,252,282,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1989,1989,7,97.0,5.1,5,14,22,0,0,0,0,0,1253,595,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1991,1988,7,87.0,6.3,14,22,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1992,1990,7,84.0,5.8,8,14,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0
1993,1992,7,90.0,5.5,1,14,22,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0
1994,1982,7,114.0,7.1,14,22,0,0,0,0,0,0,1494,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1995,1986,7,91.0,5.8,14,22,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1996,1988,7,98.0,4.6,14,22,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1998,1977,7,118.0,4.5,10,14,22,0,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,7,0,0,0
2000,1987,7,110.0,7.0,1,2,5,6,8,22,0,0,1562,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2001,1989,7,114.0,6.7,1,2,5,6,8,22,0,0,1562,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
2002,1992,7,118.0,6.4,1,2,5,6,8,22,0,0,1562,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2003,1984,7,106.0,6.9,5,10,14,0,0,0,0,0,77,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
2004,1990,7,106.0,6.3,5,10,14,0,0,0,0,0,77,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2007,1998,7,105.0,5.4,5,8,0,0,0,0,0,0,662,987,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2008,1996,7,100.0,0.0,6,8,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2009,1973,7,97.0,6.8,17,19,20,22,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2010,1926,6,153.0,8.0,8,19,20,0,0,0,0,0,1314,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
2011,1989,7,108.0,7.4,2,5,9,19,20,0,0,0,1828,77,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
